Date,Account,Name,Reference,Type,Value,VATValue,PaidIndicator
12/18/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486775,Invoice,596.66,99.44,
12/19/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486795,Invoice,152.26,25.38,
12/19/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486796,Invoice,"1,025.60",170.93,
12/21/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486860,Invoice,65.95,10.99,
12/21/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486861,Invoice,828.99,138.16,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487029,Invoice,"2,376.00",396.00,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487030,Invoice,"5,769.36",961.56,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487031,Invoice,"1,538.98",256.49,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487032,Invoice,884.43,147.40,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487033,Invoice,"5,669.10",944.85,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487034,Invoice,220.86,36.81,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487035,Invoice,276.48,46.08,
1/9/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487036,Invoice,200.68,33.45,
1/10/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487098,Invoice,"2,100.86",350.14,
1/11/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487126,Invoice,463.14,77.19,
1/11/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487127,Invoice,31.82,5.30,
1/14/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487172,Invoice,509.57,84.93,
1/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487188,Invoice,132.31,22.05,
1/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487189,Invoice,884.43,147.40,
1/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487190,Invoice,"1,515.38",252.56,
1/16/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487240,Invoice,590.58,98.44,
1/16/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487241,Invoice,245.15,40.86,
1/16/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487242,Invoice,"4,714.61",785.77,
1/17/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487258,Invoice,"1,178.65",196.44,
1/17/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487259,Invoice,842.39,140.40,
1/21/2019,CUST430,ACCESS HIRE NATIONWIDE,CRE9227,C/Note,-18.00,-3.00,
1/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487309,Invoice,622.28,103.71,
1/24/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487384,Invoice,441.11,73.52,
1/25/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487403,Invoice,445.21,74.20,
1/25/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487404,Invoice,216.31,36.05,
1/25/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487405,Invoice,216.31,36.05,
1/25/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487406,Invoice,468.07,78.01,
1/25/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487407,Invoice,104.69,17.45,
1/29/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487466,Invoice,581.93,96.99,
1/29/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487467,Invoice,163.54,27.26,
1/29/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487468,Invoice,60.60,10.10,
1/30/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487507,Invoice,95.20,15.87,
1/31/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487533,Invoice,"33,012.00","5,502.00",
1/31/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487534,Invoice,"33,012.00","5,502.00",
1/31/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487550,Invoice,566.99,94.50,
2/4/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487562,Invoice,67.46,11.24,
2/4/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487563,Invoice,573.56,95.59,
2/4/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487564,Invoice,65.95,10.99,
2/5/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487583,Invoice,956.28,159.38,
2/5/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487584,Invoice,"5,669.10",944.85,
2/8/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487720,Invoice,581.93,96.99,
2/8/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487721,Invoice,665.92,110.99,
2/8/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487722,Invoice,22.28,3.71,
2/11/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487732,Invoice,216.31,36.05,
2/11/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487733,Invoice,"2,063.88",343.98,
2/12/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487740,Invoice,67.66,11.28,
2/12/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487741,Invoice,41.36,6.89,
2/12/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487742,Invoice,"7,193.70","1,198.95",
2/13/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487757,Invoice,78.28,13.05,
2/13/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487758,Invoice,118.41,19.73,
2/14/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487776,Invoice,209.36,34.89,
2/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487787,Invoice,17.40,2.91,
2/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487788,Invoice,340.12,56.69,
2/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487802,Invoice,141.72,23.62,
2/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487803,Invoice,141.89,23.65,
2/15/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487804,Invoice,484.18,80.70,
2/19/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487814,Invoice,"1,147.33",191.22,
2/19/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487879,Invoice,"33,012.00","5,502.00",
2/20/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487895,Invoice,205.87,34.31,
2/20/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487896,Invoice,"5,669.10",944.85,
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487913,Invoice,"33,012.00","5,502.00",
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487914,Invoice,"33,012.00","5,502.00",
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487937,Invoice,970.46,161.74,
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487938,Invoice,868.00,144.67,
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487939,Invoice,201.30,33.55,
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487940,Invoice,292.80,48.80,
2/21/2019,CUST430,ACCESS HIRE NATIONWIDE,INV487941,Invoice,770.15,128.36,
2/17/2017,CUST44,NATIONWIDE CRASH REPAIR LTD,On A/c,Receipt,"-1,809.12",0.00,
2/23/2017,CUST44,NATIONWIDE CRASH REPAIR LTD,INV474660,Invoice,"1,809.12",301.52,
12/20/2018,CUST446,GO PLANT FLEET SERVICES LTD,INV486833,Invoice,460.22,76.70,
1/16/2019,CUST446,GO PLANT FLEET SERVICES LTD,INV487233,Invoice,237.90,39.65,
1/25/2019,CUST446,GO PLANT FLEET SERVICES LTD,INV487402,Invoice,"11,940.00","1,990.00",
1/11/2019,CUST454,BT FLEET LTD/E.ON,INV487158,Invoice,211.53,35.25,
1/11/2019,CUST454,BT FLEET LTD/E.ON,INV487159,Invoice,36.60,6.10,
1/15/2019,CUST454,BT FLEET LTD/E.ON,INV487215,Invoice,752.86,125.48,
1/15/2019,CUST454,BT FLEET LTD/E.ON,INV487216,Invoice,875.03,145.84,
1/15/2019,CUST454,BT FLEET LTD/E.ON,INV487217,Invoice,329.40,54.90,
1/15/2019,CUST454,BT FLEET LTD/E.ON,INV487218,Invoice,540.00,90.00,
1/15/2019,CUST454,BT FLEET LTD/E.ON,INV487219,Invoice,540.00,90.00,
1/23/2019,CUST454,BT FLEET LTD/E.ON,INV487346,Invoice,183.00,30.50,
1/23/2019,CUST454,BT FLEET LTD/E.ON,INV487347,Invoice,"1,152.90",192.15,
1/23/2019,CUST454,BT FLEET LTD/E.ON,INV487348,Invoice,843.66,140.61,
1/28/2019,CUST454,BT FLEET LTD/E.ON,INV487431,Invoice,"1,879.29",313.21,
1/28/2019,CUST454,BT FLEET LTD/E.ON,INV487432,Invoice,"4,090.84",681.80,
1/28/2019,CUST454,BT FLEET LTD/E.ON,INV487437,Invoice,428.52,71.42,
1/30/2019,CUST454,BT FLEET LTD/E.ON,INV487489,Invoice,184.16,30.69,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487838,Invoice,"2,604.81",434.14,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487839,Invoice,"6,466.26","1,077.71",
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487840,Invoice,384.30,64.05,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487841,Invoice,329.40,54.90,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487842,Invoice,949.17,158.19,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487843,Invoice,806.21,134.37,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487844,Invoice,426.48,71.08,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487845,Invoice,219.60,36.60,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487846,Invoice,"1,029.03",171.51,
2/19/2019,CUST454,BT FLEET LTD/E.ON,INV487847,Invoice,187.55,31.26,
11/26/2004,CUST480,HFGL LIMITED,INV411820,Invoice,"35,244.13","5,249.13",
11/29/2004,CUST480,HFGL LIMITED,CRE5528,C/Note,"-35,244.13","-5,249.13",
12/10/2004,CUST480,HFGL LIMITED,INV411916,Invoice,"40,279.00","5,999.00",
3/31/2005,CUST480,HFGL LIMITED,CRE5644,C/Note,"-40,279.00","-5,999.00",
3/31/2005,CUST480,HFGL LIMITED,INV413050,Invoice,"40,279.00","5,999.00",
8/4/2005,CUST480,HFGL LIMITED,CRE5770,C/Note,"-40,279.00","-5,999.00",
1/29/2019,CUST485,NOTTINGHAMSHIRE COUNTY COUNCIL,INV487478,Invoice,116.89,19.48,
12/4/2017,CUST512,PRYSMIAN CABLES & SYSTEMS,INV479396,Invoice,0.00,0.00,
2/19/2019,CUST512,PRYSMIAN CABLES & SYSTEMS,INV487889,Invoice,779.69,129.95,
2/19/2019,CUST512,PRYSMIAN CABLES & SYSTEMS,INV487890,Invoice,475.80,79.30,
1/28/2019,CUST522,20/20 VISION SYSTEMS LIMITED,INV487463,Invoice,358.80,59.80,
2/19/2019,CUST529,GDH MOTORS,INV487818,Invoice,484.03,80.67,
2/13/2019,CUST537,PG  PLATFORMS LTD,INV487766,Invoice,53.21,8.87,
2/20/2019,CUST537,PG  PLATFORMS LTD,INV487906,Invoice,45.57,7.59,
9/26/2018,CUST539,CVL SYSTEMS LTD,1803347,Receipt,"-5,000.00",0.00,
1/30/2019,CUST539,CVL SYSTEMS LTD,INV487523,Invoice,276.00,46.00,
2/22/2019,CUST539,CVL SYSTEMS LTD,INV487980,Invoice,210.00,35.00,
2/22/2019,CUST539,CVL SYSTEMS LTD,INV487981,Invoice,210.00,35.00,
2/22/2019,CUST539,CVL SYSTEMS LTD,INV487982,Invoice,132.00,22.00,
6/23/2005,CUST550,COUNTRYWIDE FREIGHT GROUP LTD,INV413934,Invoice,466.12,69.42,
5/11/2006,CUST550,COUNTRYWIDE FREIGHT GROUP LTD,CRE5982,C/Note,-466.12,-69.42,
7/27/2011,CUST555,REG VARDY (AMC) LTD,INV443556,Invoice,178.20,29.70,
7/27/2011,CUST555,REG VARDY (AMC) LTD,INV443557,Invoice,371.44,61.91,
7/29/2011,CUST555,REG VARDY (AMC) LTD,CRE7282,C/Note,-178.20,-29.70,
7/29/2011,CUST555,REG VARDY (AMC) LTD,CRE7283,C/Note,-371.44,-61.91,
1/9/2019,CUST571,SHB HIRE LTD,INV487082,Invoice,182.70,30.45,
1/11/2019,CUST571,SHB HIRE LTD,INV487142,Invoice,46.07,7.68,
1/11/2019,CUST571,SHB HIRE LTD,INV487143,Invoice,401.98,67.00,
1/15/2019,CUST571,SHB HIRE LTD,INV487205,Invoice,144.43,24.07,
1/15/2019,CUST571,SHB HIRE LTD,INV487206,Invoice,144.43,24.07,
1/16/2019,CUST571,SHB HIRE LTD,INV487237,Invoice,306.13,51.02,
1/16/2019,CUST571,SHB HIRE LTD,INV487238,Invoice,85.02,14.17,
1/17/2019,CUST571,SHB HIRE LTD,INV487268,Invoice,98.67,16.44,
1/21/2019,CUST571,SHB HIRE LTD,INV487295,Invoice,465.00,77.50,
1/24/2019,CUST571,SHB HIRE LTD,INV487393,Invoice,166.13,27.69,
1/28/2019,CUST571,SHB HIRE LTD,INV487459,Invoice,347.70,57.95,
1/28/2019,CUST571,SHB HIRE LTD,INV487460,Invoice,447.34,74.56,
1/28/2019,CUST571,SHB HIRE LTD,INV487461,Invoice,515.92,85.99,
1/29/2019,CUST571,SHB HIRE LTD,INV487480,Invoice,149.23,24.87,
1/30/2019,CUST571,SHB HIRE LTD,INV487511,Invoice,56.92,9.49,
2/8/2019,CUST571,SHB HIRE LTD,INV487731,Invoice,65.44,10.91,
2/13/2019,CUST571,SHB HIRE LTD,INV487767,Invoice,66.03,11.00,
2/14/2019,CUST571,SHB HIRE LTD,INV487783,Invoice,89.28,14.88,
2/19/2019,CUST571,SHB HIRE LTD,INV487824,Invoice,233.11,38.85,
2/19/2019,CUST571,SHB HIRE LTD,INV487878,Invoice,469.15,78.20,
2/20/2019,CUST571,SHB HIRE LTD,INV487907,Invoice,"1,961.07",326.85,
8/5/2016,CUST575,KIER BUILDING MAINT SOUTH,INV471440,Invoice,934.40,155.74,
3/27/2017,CUST575,KIER BUILDING MAINT SOUTH,CRE8672,C/Note,-934.40,-155.74,
9/30/2009,CUST576,RIVERMORE ASSET FINANCE,INV434185,Invoice,318.11,41.49,
9/30/2009,CUST576,RIVERMORE ASSET FINANCE,ac,Receipt,"-1,834.25",0.00,
10/15/2009,CUST576,RIVERMORE ASSET FINANCE,INV434449,Invoice,"1,334.00",174.00,
10/7/2010,CUST576,RIVERMORE ASSET FINANCE,INV439468,Invoice,182.14,27.13,
11/14/2018,CUST578,Marlowe Fire & Security Ltd,INV486059,Invoice,381.06,63.51,
11/23/2018,CUST578,Marlowe Fire & Security Ltd,CRE9190,C/Note,-381.06,-63.51,
12/16/2005,CUST596,WHITES MOTORS,INV416046,Invoice,549.31,81.81,
3/3/2006,CUST596,WHITES MOTORS,CRE5953,C/Note,-549.31,-81.81,
1/25/2019,CUST610,HOISTLINE OF LAXEY,INV487410,Invoice,"2,037.34",339.55,
1/31/2019,CUST610,HOISTLINE OF LAXEY,INV487553,Invoice,79.74,13.29,
2/11/2019,CUST610,HOISTLINE OF LAXEY,CRE9245,C/Note,-79.74,-13.29,
2/21/2019,CUST622,MIDLAND SIGN & LIGHTING,INV487961,Invoice,630.00,105.00,
6/12/2015,CUST637,CHARTHAM TREEWORKS LIMITED,INV464617,Invoice,816.00,136.00,
7/8/2016,CUST637,CHARTHAM TREEWORKS LIMITED,bad debt,Adjustment,-816.00,0.00,
11/13/2018,CUST653,MUTEC,CRE9174,C/Note,-516.50,0.00,
1/7/2019,CUST653,MUTEC,CRE9222,C/Note,"-5,902.61",0.00,
1/9/2019,CUST653,MUTEC,M0100,Adjustment,"6,419.11",0.00,
2/15/2019,CUST653,MUTEC,CRE9250,C/Note,-600.00,0.00,
1/11/2019,CUST656,BTS GROUP,INV487161,Invoice,642.07,107.01,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487687,Invoice,318.00,53.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487688,Invoice,318.00,53.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487689,Invoice,390.00,65.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487690,Invoice,390.00,65.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487691,Invoice,390.00,65.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487692,Invoice,390.00,65.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487693,Invoice,390.00,65.00,
2/5/2019,CUST685,NORTHERN IRELAND ELECTRICITY,INV487694,Invoice,390.00,65.00,
11/2/2018,CUST701,WEBLIGHT LIMITED,INV485880,Invoice,379.62,63.28,
11/2/2018,CUST701,WEBLIGHT LIMITED,INV485881,Invoice,371.74,61.96,
11/2/2018,CUST701,WEBLIGHT LIMITED,INV485882,Invoice,387.08,64.51,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486990,Invoice,133.20,22.20,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486991,Invoice,133.20,22.20,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486992,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486993,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486994,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486995,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486996,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486997,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486998,Invoice,90.00,15.00,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV486999,Invoice,90.00,15.00,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV487000,Invoice,90.00,15.00,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV487001,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV487002,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV487003,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV487004,Invoice,115.02,19.17,
1/7/2019,CUST708,LEEDS COMMERCIALS,INV487005,Invoice,111.67,18.61,
1/11/2019,CUST708,LEEDS COMMERCIALS,INV487166,Invoice,216.38,36.06,
1/28/2019,CUST708,LEEDS COMMERCIALS,INV487449,Invoice,366.00,61.00,
1/30/2019,CUST708,LEEDS COMMERCIALS,INV487520,Invoice,"2,042.11",0.00,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487653,Invoice,90.00,15.00,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487654,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487655,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487656,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487657,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487658,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487659,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487660,Invoice,133.20,22.20,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487661,Invoice,133.20,22.20,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487662,Invoice,90.00,15.00,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487663,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487664,Invoice,90.00,15.00,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487665,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487666,Invoice,115.02,19.17,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487675,Invoice,111.67,18.61,
2/5/2019,CUST708,LEEDS COMMERCIALS,INV487676,Invoice,115.02,19.17,
2/21/2019,CUST708,LEEDS COMMERCIALS,INV487948,Invoice,"1,540.04",256.67,
1/11/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487170,Invoice,866.90,144.48,
1/14/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487187,Invoice,35.30,5.88,
1/15/2019,CUST71,WESTERN POWER DISTRIBUTION,1803967,Receipt,-50.58,0.00,
1/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487316,Invoice,10.31,1.72,
1/24/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487378,Invoice,358.80,59.80,
1/24/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487379,Invoice,358.80,59.80,
1/24/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487380,Invoice,671.24,111.87,
1/24/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487381,Invoice,844.49,140.75,
1/25/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487416,Invoice,4.97,0.83,
1/30/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487517,Invoice,505.81,84.30,
2/19/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487882,Invoice,372.26,62.05,
2/19/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487883,Invoice,358.80,59.80,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487949,Invoice,570.46,95.07,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487950,Invoice,370.69,61.78,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487951,Invoice,548.70,91.45,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487952,Invoice,358.80,59.80,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487953,Invoice,485.99,81.00,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487954,Invoice,439.18,73.20,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487955,Invoice,275.40,45.90,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487956,Invoice,259.20,43.20,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487957,Invoice,81.00,13.50,
2/21/2019,CUST71,WESTERN POWER DISTRIBUTION,INV487958,Invoice,358.80,59.80,
12/6/2018,CUST720,ESB INVOICE PROCESSING,INV486489,Invoice,"29,500.00",0.00,
12/14/2018,CUST720,ESB INVOICE PROCESSING,INV486731,Invoice,"42,500.00",0.00,
1/16/2019,CUST720,ESB INVOICE PROCESSING,INV487221,Invoice,"71,774.84",0.00,
12/13/2018,CUST721,NATIONWIDE PLATFORMS LTD,INV486691,Invoice,96.92,16.15,
12/20/2018,CUST721,NATIONWIDE PLATFORMS LTD,INV486826,Invoice,"3,695.16",615.86,
1/9/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487074,Invoice,413.45,68.91,
1/9/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487075,Invoice,124.08,20.68,
1/9/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487076,Invoice,209.53,34.92,
1/10/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487111,Invoice,"1,508.11",251.36,
1/10/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487112,Invoice,165.05,27.51,
1/14/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487182,Invoice,157.96,26.33,
1/14/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487183,Invoice,"1,508.11",251.36,
1/15/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487203,Invoice,210.70,35.12,
1/16/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487252,Invoice,155.87,25.98,
1/17/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487267,Invoice,118.68,19.78,
1/21/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487289,Invoice,369.12,61.52,
1/21/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487290,Invoice,104.08,17.35,
1/21/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487291,Invoice,372.13,62.02,
1/23/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487329,Invoice,230.36,38.39,
1/24/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487374,Invoice,"14,583.99","2,430.68",
1/24/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487390,Invoice,428.40,71.40,
1/24/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487391,Invoice,498.72,83.12,
1/24/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487392,Invoice,110.76,18.46,
1/29/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487476,Invoice,33.52,5.59,
1/29/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487477,Invoice,"1,368.72",228.12,
1/31/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487546,Invoice,287.14,47.85,
2/4/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487576,Invoice,541.43,90.23,
2/4/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487577,Invoice,431.94,71.99,
2/5/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487594,Invoice,200.89,33.48,
2/6/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487699,Invoice,230.62,38.44,
2/7/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487717,Invoice,317.57,52.93,
2/7/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487718,Invoice,240.06,40.01,
2/8/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487730,Invoice,353.22,58.87,
2/12/2019,CUST721,NATIONWIDE PLATFORMS LTD,1804129,Receipt,-866.90,0.00,
2/14/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487781,Invoice,56.04,9.34,
2/14/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487782,Invoice,"1,462.16",243.70,
2/15/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487806,Invoice,474.49,79.08,
2/19/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487821,Invoice,"1,894.85",315.80,
2/19/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487822,Invoice,415.91,69.32,
2/19/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487823,Invoice,"1,353.38",225.56,
2/20/2019,CUST721,NATIONWIDE PLATFORMS LTD,INV487905,Invoice,"1,229.33",204.89,
1/25/2018,CUST739,ACTIVE ACCESS LTD,1801133,Receipt,-31.20,0.00,
1/26/2018,CUST739,ACTIVE ACCESS LTD,INV480179,Invoice,31.20,5.20,
1/24/2019,CUST75,CONSUMER DIRECT LIGHTING,INV487364,Invoice,378.58,63.10,
1/24/2019,CUST75,CONSUMER DIRECT LIGHTING,INV487365,Invoice,320.52,53.42,
2/13/2019,CUST75,CONSUMER DIRECT LIGHTING,CRE9247,C/Note,-294.00,-49.00,
1/30/2019,CUST764,DONNELLY BROS (BELFAST) LTD,INV487509,Invoice,"1,573.45",262.24,
1/7/2019,CUST766,DUBLIN CITY COUNCIL,INV487016,Invoice,147.39,0.00,
1/7/2019,CUST766,DUBLIN CITY COUNCIL,INV487017,Invoice,147.39,0.00,
1/7/2019,CUST766,DUBLIN CITY COUNCIL,INV487018,Invoice,309.40,0.00,
1/7/2019,CUST766,DUBLIN CITY COUNCIL,INV487019,Invoice,176.45,0.00,
1/8/2019,CUST766,DUBLIN CITY COUNCIL,INV487024,Invoice,176.45,0.00,
10/31/2008,CUST771,KMS SERVICES LIMITED,INV429672,Invoice,"66,936.50","9,936.50",
