Company,VendorID,Name,VendorNum,Address1,Address2,Address3,City,State,ZIP,PhoneNum,DefaultFOB,TermsCode
VE,MCN0005,MC NICHOLS COMPANY,612,BOX 101211,,,ATLANTA,GA,30392-1211,(800) 237-3820,,1
VE,MDI0000,MDI TRAFFIC CONTROL PRODUCTS,613,38271 WEST TWELVE MILE RD,,,FARMINGTON,MI,48331,(800) 521-6776,,1
VE,MER0001,MERCEDES-BENZ - FT. WAHSINGTON,614,404 PENNSYLVANIA AVE.,,,FORT WASHINGTON,PA,19034,(215) 646-7700,,13
VE,MFA0001,MFASCO HEALTH & SAFETY,615,16199 COMMON ROAD,,,ROSEVILLE,MI,48006,(800) 221-9222,,99
VE,MIC0003,MICROSOFT,616,,,,REDMOND,WA,98052,(800) 642-7676,,00
VE,MIC0004,MICRON CONSUMER PRODUCTS GROUP,617,3475 EAST COMMERICAL CT.,,,MERIDIAN,ID,83642,(888) 363-4167,,99
VE,MID0001,MIDAS,618,2914 WILLIAM PENN HYW,,,EASTON,PA,18045,610-253-9070,,99
VE,MID0003,MIDWAY TRUCK CENTER,619,7601 NE 38TH STREET,,,KANSAS CITY,MO,64161,(800) 598-2285,,92
VE,MID0004,MIDWAY FREIGHTLINER,620,801 MARION CITY ROAD,,,PALMYRA,MO,63461,(573) 769-3100,,11
VE,MIK0001,MIKE'S HYDRAULIC REPAIRS,621,296 COUNTY ROAD 115,,,OKOLONA,MS,38860,(662) 871-8346,,5
VE,MIL0003,MILL SUPPLY INC.,622,P.O. BOX 28400,,,CLEVELAND,OH,44128,216-518-2700,,99
VE,MIN0009,MINUTEMAN PRESS,623,123 EAST BROAD STREET,,,BETHLEHEM,PA,18018,610-865-9946,,1
VE,MIR0005,"MIRK, INC",624,7629 CHIPPEWA ROAD,,,ORRVILLE,OH,44667,(330) 669-2000,,1
VE,MIT0000,MITCHELL INTERNATIONAL,625,PO BOX 71654,,,CHICAGO,IL,60694-1654,,,00
VE,MLC0001,ML CRANES & EQUIPMENT,626,4601 WASHINGTON BLVD.,,,HALETHORPE,MD,21227,410-242-6500,,99
VE,MOB0007,"MOBILE LIFTS, INC",627,3476 GERMANTOWN PIKE,,,COLLEGEVILLE,PA,19426,(610) 489-1900,,1
VE,MOB0010,"MOBILE POWER, INC.",628,392 WATTERS ROAD,,,HACKETTSTOWN,NJ,7840,(800) 433-0781,,1
VE,MOB0013,"MOBILITY WORKS, INC.",629,925 SOUTH TROOPER RD,,,NORRISTOWN,PA,19403,610-666-9100,,00
VE,MOD0003,MODERN HANDLING EQUIPMENT CO.,630,PO BOX 95000-5770,,,PHILADELPHIA,PA,19195-5770,800-222-3321,,13
VE,MOH0000,"MOHAWK, LTD",631,P O BOX 340,ONE NEWELL LANE,,CHADWICKS,NY,13319,800-225-6642,,1
VE,MOH0001,GLENN MOHLMANN,632,84 PARK STREET,,,BLUE POINT,NY,11715,631-363-6752,,00
VE,MOH0002,JANICE MOHLMANN,633,84 PARK STREET,,,BLUE POINT,NY,11715,,,00
VE,MOH0003,BONN MOHREY,634,,,,,,,,,00
VE,MOP0000,MOPARPARTSOVERSTOCK.COM,635,,,,,,,(800) 527-9929,,00
VE,MOP0001,MOPAR PARTS DEALS,636,321 19TH ST SW,,,FOREST LAKE,MN,55025,(651) 236-6374,,99
VE,MOR0012,MOROOKA RUBBER TRACK CARRIERS,637,PO BOX 6400,,,ASHLAND,VA,23005,(877) 667-6652,,1
VE,MOR0013,MOR ELECTRIC HEATING ASSOCIATES INC,638,5880 ALPINE AVE NW,,,COMSTOCK PARK,MI,49321,(616) 784-1121,,99
VE,MOT0000,MOTION INDUSTRIES,639,PO BOX 98412,,,CHICAGO,IL,60693,(610) 366-9034,,99
VE,MOU0000,MOUNTAINHOUSE MACHINE HYDRAULICS INC,640,655 EAST CONGRESS STREET,,,ALLENTOWN,PA,18109,(610) 264-8542,,1
VE,MOU0001,MOUSER ELECTRONICS,641,1000 NORTH MAIN STREET,,,MANSFIELD,TX,76063,,,99
VE,MOY0000,MOYER LUMBER & HARDWARE,642,4514 EASTON AVE,,,BETHLEHEM,PA,18020,610-868-2010,,00
VE,MSC0000,MSC INDUSTRIAL SUPPLY INC,643,BOX 78845,,,MILWAUKEE,WI,53278-8845,(866) 438-6767,,1
VE,MUL0004,MULTI-MEDIA COMMUNICATIONS,644,190 ADAMS AVE,,,HAUPPAUGE,NY,11788,(631) 539-3154,,1
VE,MUN0002,"MUNCIE POWER PRODUCTS, INC",645,P O BOX 548,,,MUNCIE,IN,47308-0548,(800) 410-4651,,1
VE,MYM0001,MYMOBILEVISIONM.COM,646,229 SOUTH 2ND AVE,,,ARCADIA,CA,91006,(866) 288-2695,,99
VE,MYS0000,MY SECURITY PRO,647,KEYBLANKSALES.COM,86 FREEDOM ROAD,,SEWELL,NJ,8080,(856) 218-4642,,99
VE,NAG0000,NAGY FLEETNET,648,58263 CHARLOTTE AVENUE,,,ELKHART,IN,46517,(800) 232-4479,,1
VE,NAN0000,NANCY RUN FIRE CO,649,3564 EASTON AVENUE,,,BETHLEHEM,PA,18020,610-691-2021,,00
VE,NAP0005,NAPA AUTO PARTS - HELLERTOWN,650,900 FRONT STREET,,,HELLERTOWN,PA,18055,(610) 838-7076,,00
VE,NAP0006,NAPA AUTO PARTS - PARK RIDGE,651,5 HAWTHORNE AVE,,,PARK RIDGE,NJ,7656,(201) 391-3333,,00
VE,NAP0009,NAPA AUTO PARTS - EASTON,652,913-925 NORTHAMPTON STREET,,,EASTON,PA,18042,(610) 258-0427,,99
VE,NAT0015,NATIONWIDE 401K,653,,,,,,,,,00
VE,NAT0016,"NATIONWIDE CONTROLS, INC",654,DBA CONTROLS CENTRAL,915 WEST IMPERIAL HIGHWAY #160,,BREA,CA,92821,(877) 482-2236,,99
VE,NAZ0001,NAZARETH FORD,655,4067 JANDY BLVD,,,NAZARETH,PA,18064,(610) 759-9300,,00
VE,NEL0000,NELSON WIRE ROPE,656,3051 PENN AVENUE,,,HATFIELD,PA,19440,(215) 721-9333,,1
VE,NEO0001,"NEOPOST USA, INC",657,DEPT 3689,PO BOX 123689,,DALLAS,TX,75312-3689,800-636-7678,,00
VE,NET0002,NET@WORK INC,658,575 EIGHTH AVE,,,NEW YORK,NY,10018,,,00
VE,NEV0001,"NEVLEN COMPANY 2, INC",659,6 FRASER LANE,,,BYFIELD,MA,1922,(800) 562-7225,,1
VE,NEW0001,NEWARK / ELEMENT 14,660,33190 COLLECTION CENTER DRIVE,,,CHICAGO,IL,60693-0331,(800) 463-9275,,1
VE,NEW0004,NEW YORK STATE SALES TAX,661,JAF BUILDING,PO BOX 1205,,NEW YORK,NY,10116-1205,,,5
VE,NEW0014,NEW JERSEY STATE LEAGUE,662,OF MUNICIPALITIES:   EXHIBITS,222  WEST STATE ST.,,TRENTON,NJ,8608,,,5
VE,NEW0019,NEW JERSEY MOTOR VEHICLE,663,NJ MOTOR VEHICLE SERVICES,,,,,,,,00
VE,NEW0021,NEW JERSEY DIVISION OF REVENUE,664,ATTN:  ANNUAL RPRT REVIEW UNIT,P O BOX 302,,TRENTON,NJ,8646,,,5
VE,NEW0023,"NEW YORK INDUSTRIAL WORKS, INC",665,796 EAST 140TH STREET,,,BRONX,NY,10454,(718) 292-0680,,1
VE,NEW0025,"NEWEGG, INC",666,,,,,,,,,00
VE,NEW0035,NEW PIG,667,ONE PORK AVE,,,TIPTON,PA,16684-0304,(855) 493-4647,,99
VE,NEW0036,NEW AUTO PARTS INC.,668,33 SHARPE DRIVE,,,CRANSTON,RI,2920,(877) 498-7278,,99
VE,NIV0001,"NIVERT METAL SUPPLY, INC.",669,P.O. BOX 599,,,SCRANTON,PA,18512-0599,(570) 344-7141,,1
VE,NJD0000,NJ DIVISION OF TAXATION,670,SALES TAX,,,,,,(609) 292-6400,,00
VE,NOF,NOT ON FILE VENDOR,671,,,,,,,(610) 266-2658,,5
VE,NOR0001,NORTHWEST FORD TRUCK CENTER,672,4000 NORTH MANNHEIM ROAD,,,FRANKLIN PARK,IL,60131,(847) 671-7100,,11
VE,NOR0004,NORTHERN TOOL & EQUIPMENT CO.,673,2800 SOUTHCROSS DRIVE,,,BURNSVILLE,MN,55306,(800) 556-7885,,5
VE,NOR0007,NORTHAMPTON COMMUNITY COLLEGE,674,3835 GREEN POND ROAD,,,BETHLEHEM,PA,18020,(610) 861-5407,,00
VE,NOR0008,NORTH AMERICAN LIFTING EQUIP,675,307 MUNROE FALLS AVENUE,,,CUYAHOGA FALLS,OH,44221,(330) 916-6461,,1
VE,NOR0009,"N.AMERICAN EQUIP.UPFITTERS,INC",676,PO BOX 1017,,,LONDONDERRY,NH,3053,(603) 624-6288,,1
VE,NOR0010,NORTH AMERICAN SIGNAL COMPANY,677,605 SOUTH WHEELING ROAD,,,WHEELING,IL,60090,(847) 537-8888,,1
VE,NOR0012,NORTHERN MOBILE ELECTRIC,678,1818 HOPPLE AVE SW,,,CANTON,OH,44706,(330) 477-9009,,1
VE,NOR0013,NORTHEAST BATTERY,679,PO BOX 842238,,,BOSTON,MA,02284-2238,(800) 441-8824,,1
VE,NOR0021,NORTHEAST HYDRAULICS INC,680,100 FRIEDA STREET,,,DICKSON CITY,PA,18519,(570) 489-8014,,1
VE,NOR0022,NORTH CANTON TOOL,681,1156 MARION AVE SW,,,CANTON,OH,44707,(330) 452-0545,,1
VE,NOR0023,"NORTHERN SAFETY CO., INC.",682,P.O. BOX 4250,,,UTICA,NY,13504-4250,(800) 571-4646,,99
VE,NOV0001,"NOVA ELECTRONICS, INC",683,BANK OF AMERICA,15302 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693,(888) 844-6682,,1
VE,NSSA,NSSA - NORTHEAST STATES SIGN ASSOCATION,684,12 DRAKE ROAD,,,WARWICK,RI,2888,401-654-6515,,5
VE,NTE0000,NTEA,685,37400 HILLS TECH DRIVE,,,FARMINGTON HILLS,MI,48331-3414,(800) 441-6832,,1
VE,NTP0000,NTP DISTRIBUTION,686,PO BOX 417450,,,BOSTON,MA,02241-7450,(503) 570-0171,,7
VE,NYC0001,NYCO CORPORATION,687,1073B SOUTH COUNTY LINE ROAD,,,SOUDERTON,PA,18964,(860) 289-0201,,00
VE,NYS0000,NYSIF DISABILITY BENEFITS,688,PO BOX 5239,,,NEW YORK,NY,10008-5239,866-697-4332,,00
VE,OCE0000,"OCEAN PRODUCTS RESEARCH, INC",689,BOX A1A - HIGHWAY 645,,,DIGGS,VA,23045,(800) 627-6008,,1
VE,OEM0001,"OEM CONTROLS, INC.",690,10 CONTROLS DRIVE,,,SHELTON,CT,06484,610-865-5501,,1
VE,OFF0001,OFFICE DEPOT,691,ON-LINE VENDOR,,,,,,,,00
VE,OHI0002,OHIO DEPARTMENT OF TAXATION,692,PO BOX 181140,,,COLUMBUS,OH,43218-1140,,,00
VE,OHI0004,OHIO DEPARTMENT OF JOB & FAMILY SERVICES,693,& FAMILY SERVICES,PO BOX 182404,,COLUMBUS,OH,43218-2404,(614) 466-2319,,00
VE,OHI0005,OHIO BUREAU OF WORKERS COMP,694,PO BOX 15698,,,COLUMBUS,OH,43215-0698,(800) 644-6292,,00
VE,OHI0006,OHIO CHILD SUPPORT,695,,,,,,,,,00
VE,OHI0007,OHIO CAT,696,4731 CORPORATE ST SW,,,CANTON,OH,44706,1-800-837-6207,,00
VE,OHI0008,OHIO BUREAU OF MOTOR VEHICLES,697,DEALER LICENSING SECTION,PO BOX 16521,,COLUMBUS,OH,43216,,,00
VE,OHI0009,OHIO TREASURER OF STATE,698,OHIO BUREAU OF MOTOR VEHICLES,PO BOX 183089,,COLUMBUS,OH,43218-3089,,,00
VE,OHI0010,OHIO LIFT TRUCK,699,60 WILLIAMS STREET,PO BOX 190,,GRAND RIVER,OH,44045,(330) 479-9852,,00
VE,OHI0012,OHIO SALES TAX,700,,,,,,,,,00
VE,OHI0014,OHIO CAT TAX,701,,,,,,,,,00
VE,OIL0001,"OIL TRAP ENVIROMENTAL, INC",702,8904 KIMMIE STREET  SW,,,TUMWATER,WA,98512,(360) 943-6495,,1
VE,OLD0001,OLD AIR PRODUCTS,703,1201 FORUM WAY SOUTH,,,FORT WORTH,TX,76140,(817) 531-2665,,99
VE,OME0001,"OMEGA ENGINEERING, INC.",704,ONE OMEGA DRIVE,,,STAMFORD,CT,06907,(440) 578-1070,,99
VE,ONS0000,"ONSPOT OF NORTH AMERICA, INC",705,P.O. BOX 842293,,,BOSTON,MA,02284-2293,(800) 766-7768,,1
VE,ORE0000,O'REILLY AUTO PARTS,706,4621 W TUSCARAWAS AVENUE,,,CANTON,OH,44708,330-479-8599,,1
VE,ORE0002,O'REILLY AUTO PARTS,707,233 S PATTERSON,,,SPRINGFIELD,MO,,(800) 755-6759,,99
VE,ORG0000,ORGANIC PRODUCTS CO.,708,P.O. BOX 560625,,,DALLAS,TX,75356-0625,(972) 438-7321,,1
VE,ORR0002,ORR & ORR INC,709,7301 SOUTH MEADE AVE.,,,CHICAGO,IL,60638,(708) 496-9800,,1
VE,ORS0001,"ORS NASCO, INC.",710,3706 SOLUTION CENTER,,,CHICAGO,IL,60677-3007,(800) 678-6577,,1
VE,OVE0001,OVERHEAD DOOR CO OF ALLENTOWN,711,4498 COMMERCE DRIVE,,,WHITEHALL,PA,18052,(610) 262-3530,,13
VE,PAA,PAA SERVICES,712,1925 NORTH FRONT ST,PO BOX 2955,,HARRISBURG,PA,17105,(800) 242-3745,,00
VE,PAD0002,PA DEPARTMENT OF REVENUE,713,BUREAU OF IMAGING & DOCUMENT,PO BOX 280410,,HARRISBURG,PA,17128-0410,,,00
VE,PAD0003,PA DEPT OF TRANSPORTATION,714,,,,,,,,,1
VE,PAD0006,COMMONWEALTH OF PENNSYLVANIA,715,BUREAU OF MOTOR VEHICLES,PO BOX 68275,,HARRISBURG,PA,17106-8275,,,5
VE,PAD0011,PA DEPT OF REVENUE (SLS/USE),716,BUREAU OF RECEIPTS AND CONTROL,DEPARTMENT 280406,,HARRISBURG,PA,17128-0406,,,5
VE,PAD0017,PA DEPARTMENT OF REVENUE (CORP & EST),717,PO BOX 280427,327 WALNUT ST FL 3,,HARRISBURG,PA,17128-2005,,,5
VE,PAM0000,"PAM, LLC- NEW JERSEY EZ PASS",718,PO BOX 1642,,,MILWAUKEE,WI,53201-1642,,,00
VE,PAN0001,PANCOR CORPORATION,719,125 CABOT COUNT,,,HAUPPAUGE,NY,11788,(631) 434-1200,,1
VE,PAR0001,PARKER HANNIFIN CORP FITTINGS,720,BANK OF AM/QUICK COUPLING DIV,7881 COLLECTION CENTER DR.,,CHICAGO,IL,60693,(717) 263-5099,,1
VE,PAR0012,PARKER HANNIFIN HOSE,721,HOSE PRODUCTS DIVISION  (42),7879 COLLECTION CENTER DR,,CHICAGO,IL,60693,(440) 943-5700,,1
VE,PAR0013,PARKER HANNIFIN CO QUICK CPLG,722,QUICK COUPLING DIVISION (44),7881 COLLECTION CENTER DR,,CHICAGO,IL,60693,(763) 544-7781,,1
VE,PAR0017,PARKER HANNIFIN CORP (PARFLEX),723,PARFLEX DIVISION     (49),7880 COLLECTION CENTER DR,,CHICAGO,IL,60693,(330) 296-2871,,1
VE,PAR0020,PARKER HANNIFIN (BRASS),724,BRASS PRODUCTS         (41),7873 COLLECTION CENTER DR,,CHICAGO,IL,60693,(616) 694-9411,,1
VE,PAR0021,PARKER TUBE FITTINGS DIV,725,TUBE FITTINGS DIVISION,7887 COLLECTION CENTER DR,,CHICAGO,IL,60693,(614) 279-7070,,1
VE,PAR0022,PARKER - HOSE PRODUCT DIVISION,726,CRIMPER REPLACEMENT,7879 COLLECTION CENTER DR,,CHICAGO,IL,60693,(440) 943-5700,,1
VE,PAR0025,PARAMOUNT SUPLY CO.,727,6401 LONG POINT ROAD #104,,,HOUSTON,TX,77055,(713) 683-9900,,99
VE,PAR0027,PARTDEAL.COM,728,16427 N.E. AIRPORT WAY,,,PORTLAND,OR,97230,(800) 333-7976,,99
VE,PAR0028,PARSONS EMISSIONS,729,5340 JAYCEE AVE SUITE E,,,HARRISBURG,PA,17112,,,00
VE,PAT0001,PATTY'S UPHOLSTERY,730,3461 LINCOLNWAY EAST,,,MASSILLON,OH,44646,330-832-6332,,1
VE,PAU0001,PAUL ROSKO AGENCY,731,1530 WEST BROAD ST.,,,BETHLEHEM,PA,,610-868-4278,,00
VE,PAX0000,PAXTON MITCHELL COMPANY,732,108 SOUTH 12TH STREET,,,BLAIR,NE,68008,(402) 345-6767,,00
VE,PAY0000,PAYPAL E-BAY,733,WWW.EBAY.COM,,,,,,,,99
VE,PEN0000,PENGO CORPORATION,734,7194 SOLUTION CENTER,,,CHICAGO,IL,60677,(800) 599-0211,,1
VE,PEN0006,PENN DETROIT DIESEL ALLISON,735,8330 STATE ROAD,,,PHILADELPHIA,PA,19136,(610) 944-0451,,1
VE,PEN0007,PENN-AIR & HYDRAULIC,736,1750 INDUSTRIAL HWY,,,YORK,PA,17402,(717) 840-8100,,99
VE,PEN0011,"PENSKE TRUCK LEASING CO, L P",737,P. O. BOX 827380,,,PHILADELPHIA,PA,19182-7380,(800) 345-7711,,13
VE,PEN0012,PENNSYLVANIA DEPT OF REVENUE,738,PO BOX 280437,,,HARRISBURG,PA,17128,,,6
VE,PEN0015,PENNSYLVANIA STEEL CO,739,PO BOX 285,,,WHITEHALL,PA,18052,(610) 432-4541,,1
VE,PEN0017,PENNSYLVANIA ASSN OF NOTARIES,740,,,,,,,800-944-8790,,00
VE,PEN0019,PENTELEDATA,741,ATTN: PAYMENT PROCESSING CENTE,PO BOX 401,,PALMERTON,PA,18071-0401,800-281-3564,,00
VE,PEN0026,PENN-ELKCO SPRING CO.,742,1017 DELAUM ROAD,,,SAINT MARYS,PA,15857,(814) 834-4304,,1
VE,PEO0001,PEORIA FORD COMMERICAL FLEET CENTER,743,9130 WEST BELL ROAD,,,PEORIA,AZ,85382,(623) 239-3722,,5
VE,PEO0002,PEOPLE FACTS,744,PO BOX 740303,,,LOS ANGELES,CA,90074-0303,(800) 600-8999,,00
VE,PEP0000,PEPBOYS,745,BUSTLETON AVE,,,PHILADELPHIA,PA,19152,(215) 463-9830,,00
VE,PEP0001,ANDREW PEPAS,746,,,,,,,,,00
VE,PER0002,PERSA AUTO REPAIR,747,7572 BETH BATH PIKE,,,BATH,PA,18014,610-837-7800,,99
VE,PET0003,PETTY CASH,748,"VERSALIFT EAST, LLC",,,,,,,,5
VE,PET0004,PETTY CASH / CANTON,749,,,,,,,,,5
VE,PET0005,PETRO CHOICE,750,PO BOX 5066,,,AVOCA,PA,18641,(800) 451-5823,,1
VE,PHI0004,PHI COMMUNITY FOUNDATION,751,,,,,,,,,00
VE,PIN0001,"PINK HEALS, LEHIGH VALLEY CHPT",752,4434 ROSEBAY COURT,,,BETHLEHEM,PA,18020,,,00
VE,PIN0027,PININSULA GLASS CO.,753,6005 NORTHEAST 121ST AVE.,,,VANCOUVER,WA,98682,360-944-4446,,99
VE,PLA0000,PLASTIC COMPOSITE LLC,754,8301 NORTH CLINTON PARK DRIVE,,,FORT WAYNE,IN,46825,(260) 484-3139,,1
VE,PLA0001,"PLASTICS TECHNIQUES, INC",755,P O BOX 250,27 SPRINGFIELD ROAD,,GOFFSTOWN,NH,3045,(603) 645-6800,,1
VE,PLA0002,PLASTERER EQUIPMENT CO INC,756,400 STOKE PARK RD,,,BETHLEHEM,PA,18017,610-867-4657,,6
VE,PNC0000,PNC BANK,757,,,,,,,,,00
VE,PNC0001,PNC-VISA CREDIT CARDS,758,,,,,,,,,00
VE,POC0001,POCONO RV SALES,759,489 BUSHKILL PLAZA LN,,,WIND GAP,PA,18091,(610) 863-5239,,00
VE,POR0000,PORT AUTHORITY OF N Y & NJ,760,PO BOX 15186,,,ALBANY,NY,12212-5186,,,00
VE,POS0003,"POSI PLUS TECHNOLOGIES, INC.",761,"10, ARTISAN BLVD.",,,VICTORIAVILLE,QB,G6P7E4,(819) 758-5717,,1
VE,POW0000,LH  CONTROLS & AUTOMATION,762,4420 CLUBVIEW DR.,,,FORT WAYNE,IN,46804,(573) 769-3100,,1
VE,POW0002,POWER LINE EQUIPMENT,763,36 NOBEL AVENUE,,,ROANOKE,VA,24012,(540) 982-8340,,1
VE,POW0003,POWER TECH HYDRAULICS,764,PO BOX 62744,,,BALTIMORE,MD,21264,(201) 934-9354,,1
VE,POW0006,POWER & SIGNAL GROUP02,765,PO BOX 371287,,,PITTSBURGH,PA,15250-7287,(800) 722-5273,,99
VE,POW0010,POWER EQUIPMENT LEASING CO.,766,605 ANDERSON DRIVE,,,ROMEOVILLE,IL,60446,(815) 886-1776,,1
VE,PPC0001,"PPC LUBRICANTS, INC.",767,305 MIRCO DRIVE,,,JONESTOWN,PA,17038,(800) 772-5823,,1
VE,PPI0000,PPI GRAPHICS,768,315 - 12TH ST NW,,,CANTON,OH,44701,(330) 454-9444,,1
VE,PPL0000,PPL ELECTRIC UTILITIES,769,2 NORTH 9TH STREET RPC-GENN1,,,ALLENTOWN,PA,18101-1175,(800) 342-5775,,5
VE,PPL0001,PPL'S RV PARTS SUPERSTORE,770,10777 SOUTHWEST FREEWAY,,,HOUSTON,TX,77074,800-755-4775,,99
VE,PRE0003,PRECISION FLUID POWER,771,1567 EXCHANGE AVE,,,OKLAHOMA CITY,OK,73108,(616) 458-1306,,99
VE,PRE0007,PRECISION FLUID POWER,772,1567 EXCHANGE AVE,,,OKLAHOMA CITY,OK,73108,405-239-7767,,00
VE,PRE0009,"PREMIUM SIGN SUPPLIES, INC",773,4406 BETHLEHEM PIKE,,,TELFORD,PA,18969,(215) 703-5300,,1
VE,PRE0011,PRECISION FILTRATION PRODUCTS,774,PO BOX 218,,,PENNSBURG,PA,180730218,(215) 679-6645,,00
VE,PRE0012,PREMIER ENGINEERING & MFG,775,2312 SHERMAN ST,,,MARINETTE,WI,54143,715-735-6440,,00
VE,PRE0013,PRECISION ROLLER,776,2102 WEST QUAIL AVE.,SUITE 1,,PHOENIX,AZ,85027,(800) 323-9523,,99
VE,PRI0001,"PRIME DESIGN, div of ROM, INC",777,PO BOX 843109,,,KANSAS CITY,MO,64184-3109,(651) 552-8554,,1
VE,PRI0006,PRIME LUBE INC,778,800 ROOSEVELT AVE.,,,CARTERET,NJ,7008,(800) 634-4615,,1
VE,PRO0001,PROGRESSIVE HYDRAULICS INC,779,PO BOX 824026,,,PHILADELPHIA,PA,19182-4026,(800) 447-4409,,1
VE,PRO0003,PRO LIGHTING,780,12581 E. GRAND RIVER AVE.,,,BRIGHTON,MI,48116,(952) 442-1722,,1
VE,PRO0004,PROVEN PRODUCTS CORP,781,635 LOUIS DRIVE,,,WARMINSTER,PA,18974-2825,866-358-1919,,1
VE,PRO0005,"PROGRESSIVE POWER&CONTROL,INC",782,7751 EAST 89TH STREET,,,INDIANAPOLIS,IN,46256,(800) 875-5196,,1
VE,PRO0006,"PRO-VISION, INC.",783,8625-B BYRON COMMERCE DR SW,,,BYRON CENTER,MI,49315,(800) 576-1126,,1
VE,PRO0014,PROGRESSIVE CHRYSLER JEEP DODG,784,7966 HILLS AND DALE ROAD,,,MASSILLON,OH,44646,800-370-6259,,7
VE,PSE0001,CODE 3 INC. - PUBLIC SAFETY EQUIP.,785,P O BOX 957237,,,ST. LOUIS,MO,63195-7237,(314) 426-2700,,1
VE,PUB0003,OHIO TREASURER OF STATE,786,PUBLIC UTILITIES COMM. OF OHIO,180 E.BROAD ST. MCR  4TH FLOOR,,COLUMBUS,OH,43215,,,00
VE,PUB0004,PUBLIC SALT COMPANY,787,2927 HARRISBURG RD NE,,,CANTON,OH,44705,330-454-7913,,00
VE,PYLOOO1,PYLAM PRODUCTS CO. INC.,788,2175 EAST CEDAR STREET,,,TEMPE,AZ,85281,(480) 929-0070,,1
VE,QMC0001,QMC HYDRAULIC CRANE AND EQUIPM,789,18071 MT WASHINGTON ST,,,FOUNTAIN VALLEY,CA,92708,800-331-7959,,99
VE,QTE0000,QT EQUIPMENT,790,151 WEST DARTMORE AVE,,,AKRON,OH,44301,(800) 758-2410,,1
VE,QUA0003,QUARLES FUEL NETWORK,791,PO BOX 7327,,,FREDERICKSBURG,VA,22404-7327,(877) 444-3835,,8
VE,R&B0001,"R & B MANUFACTURING, INC",792,4948 N. W. HIGH DRIVE,,,RIVERSIDE,MO,64150,(816) 587-9814,,1
VE,RAH0000,RAHNS CONST. MATERIALS INC,793,2545 BRODHEAD ROAD,,,BETHLEHEM,PA,18020,(610) 694-9255,,99
VE,RAM0001,RAMSEY WINCH COMPANY,794,P O BOX 581510,,,TULSA,OK,74158-1510,,,99
VE,RAM0002,RAM MOUNTS,795,8410 DALLAS AVE SOUTH,,,SEATTLE,WA,98108,(800) 497-7479,,99
VE,RAN0002,RANDY'S AUTO REPAIR,796,403 MAIN STREET,,,BETHLEHEM,PA,18017,(610) 691-8678,,00
VE,RAN0004,"RANGER DESIGN, INC.",797,C/O TX9214U,PO BOX 66900,,CHICAGO,IL,60666-0900,(800) 565-5321,,1
VE,RCN0000,RCN,798,PO BOX 11816,,,NEWARK,NJ,07101-8116,(877) 726-7000,,1
VE,RCW0000,RC WILLIAMS,799,P.O. BOX 20527,,,CANTON,OH,44701,(330) 452-6548,,1
VE,REA000,READING EQUIPMENT,800,PO BOX 824251,,,PHILADELPHIA,PA,19182-4251,717-445-1128,,99
VE,REA0003,"READING TRUCK BODY, LLC",801,PO BOX 21050,,,NEW YORK,NY,10087-1050,(610) 775-3301,,1
VE,REA0004,READING PLASTIC FABRICATORS,802,P.O. BOX 10,,,TEMPLE,PA,19560,(610) 926-3245,,1
VE,REA0005,"REARVIEW SYSTEMS, LLC",803,195 INDUSTRIAL PARK ROAD,,,SWEETWATER,TN,37874,423-351-1590,,1
VE,REA0006,READING EQUIP & DIST LLC,804,PO BOX 824251,,,PHILADELPHIA,PA,19182-4251,610-775-3301,,1
VE,REA0007,READING CRANE & ENGINEERING CO.,805,LINCOLN CORPORATE CENTER,11 VANGUARD DRIVE,,READING,PA,19606,(610) 582-7203,,00
VE,REA0008,REAR VIEW SAFETY,806,1797 ATLANTIC AVE,,,BROOKLYN,NY,11233,(855) 933-7627,,99
VE,REB0000,REBELS ELITE CHEER & GYMNASTICS,807,641 MARKET STREET,,,BANGOR,PA,18013,610-780-7315,,00
VE,RED0000,RED HILL FORD,808,602 MAIN STREET,,,RED HILL,PA,18076,215-679-7911,,00
VE,RED0001,REDNECK TRAILER SUPPLIES,809,10 ROADWAY DRIVE,,,CARLISLE,PA,17013,(717) 241-4444,,1
VE,RED0003,REDMONDS PARTS AND SUPPLY,810,7660 FREEDOM AVE NW,,,CANTON,OH,44720,330-305-0100,,1
VE,REF0002,REFLECTIVE INC.,811,1610 GUAM LANE,,,GULF BREEZE,FL,32563,(850) 934-3157,,99
VE,REG0001,REGENT HYDRAULIC & MACHINE,812,4051 CRESSON ST,,,PHILADELPHIA,PA,19127,215-482-2050,,00
VE,REI0001,REINHARDT AWNING CO. LLC,813,550 DALTON STREET,,,EMMAUS,PA,18049,(610) 965-2544,,1
VE,REI0003,REIDLER DECAL CORP.,814,PO BOX 8,,,SAINT CLAIR,PA,17970,(800) 628-7770,,99
VE,REI0005,"REIMER BROS, INC",815,P O BOX 16,,,BANGOR,PA,18013,(610) 863-4105,,8
VE,REL0002,RELIABLE EQUIPMENT & SALES INC,816,PO BOX 3009,,,WARMINSTER,PA,18974,(800) 966-3530,,1
VE,REN0000,RENEWABLE LUBRICANTS,817,PO BOX 474,,,HARTVILLE,OH,44632,800-669-9690,,99
VE,REX0002,REXEL INC,818,58 PITTSTON AVE.,,,PITTSTON,PA,18640,(570) 602-9400,,99
VE,RGI0000,R.G. INDUSTRIAL GROUP,819,P.O. BOX 62744,,,BALTIMORE,MD,21264,(877) 870-2692,,1
